eventDate,year,month,decimalLatitude,decimalLongitude,scientificName,individualCount,temperature,season,latitude_zone
1965-04-17,1965,4,62.39603489490699,-76.30181138143071,Pseudocalanus elongatus,-64.0,12.871939641875272,Spring,Subpolar
1967-06-25,1967,6,52.45990084551972,-45.2259286659813,Candacia armata,,13.628705598608562,Spring,Temperate High
1960-07-26,1960,7,57.80684412266061,2.6135714846331126,Pseudocalanus elongatus,15.0,9.021614948719455,Summer,Temperate High
1977-01-05,1977,1,67.56144682704979,-62.44312477079162,Pseudocalanus elongatus,-7.0,6.211158108666827,Winter,Subpolar
2020-06-20,2020,6,45.9093171696101,-18.28297958059266,Centropages typicus,8.0,16.16978421313226,Spring,Temperate Low
1989-07-14,1989,7,35.835080118451984,-29.05267145079614,Centropages typicus,-11.0,16.760138862420735,Summer,Subtropical
2016-06-08,2016,6,46.11107860410754,3.4813274598098616,Candacia armata,55.0,15.583365774915315,Spring,Temperate Low
1998-05-30,1998,5,68.08590024904167,-65.94593117083764,Centropages typicus,-111.0,10.868806938589486,Spring,Subpolar
1986-03-27,1986,3,35.28243916690228,-7.691197268255465,Centropages typicus,-4.0,19.710259923952794,Winter,Subtropical
2018-05-15,2018,5,65.30821059014966,17.955797390476377,Pseudocalanus elongatus,-26.0,13.139670289746809,Spring,Subpolar
1989-12-01,1989,12,55.67828672827707,-44.052419900359006,Paracalanus parvus,2.0,5.513128281064394,Fall,Temperate High
1974-11-22,1974,11,56.40567721515296,-34.487681590621584,Pseudocalanus elongatus,4.0,4.786416578747958,Fall,Temperate High
2012-02-28,2012,2,64.25400568536209,-75.10119075254536,Pseudocalanus elongatus,-8.0,10.924884512152905,Winter,Subpolar
2016-06-23,2016,6,52.583265681683415,-22.880298089999613,Oithona similis,85.0,14.039811237144892,Spring,Temperate High
1974-02-20,1974,2,40.595210459053355,-74.44522121295597,Metridia lucens,7.0,16.324558350823004,Winter,Temperate Low
1993-12-13,1993,12,53.53203839898878,-19.624741884796187,Centropages typicus,10.0,8.956391753746804,Fall,Temperate High
1993-10-01,1993,10,44.51108369523887,-69.64450906899486,Oithona similis,5.0,9.087670240639751,Fall,Temperate Low
1971-10-29,1971,10,35.435089457952174,13.6717351735183,Candacia armata,-11.0,13.445984445472419,Fall,Subtropical
2000-06-09,2000,6,60.224830430948444,-5.660139335841521,Centropages typicus,-1.0,10.481814865781333,Spring,Subpolar
2020-07-04,2020,7,32.391286574548076,4.286877835368557,Oithona similis,-22.0,16.72964468432741,Summer,Subtropical
1983-09-23,1983,9,60.56676359557022,-53.98389064403389,Centropages typicus,-73.0,4.213293071748334,Summer,Subpolar
2005-03-22,2005,3,34.19230227278133,16.977166422055063,Paracalanus parvus,-82.0,20.779128383070073,Winter,Subtropical
1996-05-30,1996,5,63.21696397270348,17.01217335520539,Candacia armata,-13.0,14.188934509607913,Spring,Subpolar
1969-06-23,1969,6,44.639770548074466,-77.27764768328791,Metridia lucens,140.0,16.610816165809975,Spring,Temperate Low
1971-06-02,1971,6,35.59249022509937,-62.56674723651286,Oithona similis,-131.0,18.730059025378907,Spring,Subtropical
2005-06-12,2005,6,59.86652203639253,-79.26952694609568,Pseudocalanus elongatus,,10.562937250577846,Spring,Temperate High
1964-10-05,1964,10,66.22334188767175,-2.775552148327094,Candacia armata,-36.0,1.871886503138935,Fall,Subpolar
2008-10-13,2008,10,44.59687598692477,-15.316737860130644,Pseudocalanus elongatus,15.0,6.901540418038574,Fall,Temperate Low
1964-10-14,1964,10,30.29789035706232,-29.301859260764637,Candacia armata,-36.0,12.668603128155397,Fall,Subtropical
1975-07-03,1975,7,31.34755465654015,-64.59101265399235,Metridia lucens,-167.0,17.87828377261077,Summer,Subtropical
1988-03-08,1988,3,39.19930061286959,-42.54207765224815,Pseudocalanus elongatus,-4.0,20.028199655715117,Winter,Subtropical
1992-06-01,1992,6,64.00758417270822,-45.613400664181974,Candacia armata,-35.0,10.034311184769214,Spring,Subpolar
2012-12-25,2012,12,50.60028852055741,-44.4047095303362,Pseudocalanus elongatus,72.0,11.361847335218417,Fall,Temperate High
1972-02-23,1972,2,58.40957217944464,-1.2445075790201372,Oithona similis,,12.288852762887085,Winter,Temperate High
1990-10-25,1990,10,63.50356625342954,-5.346575806515787,Pseudocalanus elongatus,-11.0,3.9525162962891294,Fall,Subpolar
2002-05-07,2002,5,43.10019085981975,-22.21050149895043,Centropages typicus,21.0,18.795752040415543,Spring,Temperate Low
2010-05-20,2010,5,44.37687858390727,-20.174357574996257,Candacia armata,4.0,18.517566580848353,Spring,Temperate Low
1987-06-15,1987,6,37.664401961630475,-6.327029849387628,Pseudocalanus elongatus,-17.0,16.809288137759253,Spring,Subtropical
2004-04-16,2004,4,48.33289121068282,4.109076434946957,Centropages typicus,37.0,17.489773875318306,Spring,Temperate Low
2014-10-15,2014,10,40.95515503366439,-36.05225481783685,Oithona similis,1.0,10.393736395125384,Fall,Temperate Low
1989-01-29,1989,1,40.2236716960805,-21.14376901825694,Centropages typicus,1.0,13.23316797102711,Winter,Temperate Low
1986-06-30,1986,6,56.557813079108215,-55.37968761902286,Oithona similis,,11.933398340440737,Spring,Temperate High
1963-11-19,1963,11,36.203776572327186,-56.9715178372929,Centropages typicus,-17.0,9.942698904798943,Fall,Subtropical
1966-04-23,1966,4,58.48186237888757,-32.29431726920577,Pseudocalanus elongatus,12.0,13.081693052073033,Spring,Temperate High
2011-06-15,2011,6,34.12561478307155,-60.28301169827119,Candacia armata,-21.0,17.75240954111267,Spring,Subtropical
1973-05-24,1973,5,34.83680643930341,-12.570742922398196,Oithona similis,-125.0,21.835210759780683,Spring,Subtropical
1967-02-20,1967,2,50.93559546026152,18.736606878738357,Centropages typicus,10.0,13.956575690510416,Winter,Temperate High
1994-03-01,1994,3,53.92799068673907,-51.81051561299662,Candacia armata,9.0,16.38593825834571,Winter,Temperate High
1983-06-27,1983,6,30.709733516530076,-17.213624917610446,Centropages typicus,-87.0,19.150593881861067,Spring,Subtropical
1993-09-19,1993,9,49.42559567951035,-9.477582883500702,Calanus finmarchicus,111.0,7.389820884871112,Summer,Temperate Low
2012-10-14,2012,10,47.709057254689874,-43.97425866246282,Temora longicornis,151.0,7.721490198413932,Fall,Temperate Low
2012-11-24,2012,11,59.80501863563219,-76.50767061227934,Pseudocalanus elongatus,1.0,5.43353107486771,Fall,Temperate High
2002-07-08,2002,7,63.633638095254554,-55.45270872905223,Candacia armata,-83.0,8.532896085599408,Summer,Subpolar
1966-05-26,1966,5,48.53600346368609,-1.397968304614352,Centropages typicus,10.0,16.564854147892383,Spring,Temperate Low
1973-09-19,1973,9,65.10748086511784,-11.991447812737306,Candacia armata,-289.0,3.2764223349751367,Summer,Subpolar
1998-09-20,1998,9,64.89652508799894,2.2117155551588468,Pseudocalanus elongatus,-31.0,2.9424295162007406,Summer,Subpolar
1960-10-20,1960,10,50.459302694211864,-0.45410734482821624,Centropages typicus,22.0,6.216819813096445,Fall,Temperate High
2004-01-31,2004,1,66.88151966761833,-14.364075636529336,Pseudocalanus elongatus,-12.0,8.110297616162363,Winter,Subpolar
2008-06-30,2008,6,53.37031587445996,-75.91793716601038,Pseudocalanus elongatus,59.0,12.97664085392791,Spring,Temperate High
1999-08-19,1999,8,39.14737672702682,-20.055242599116056,Metridia lucens,-2.0,13.013620007126164,Summer,Subtropical
1982-07-11,1982,7,44.64639133033346,-10.203280828103274,Centropages typicus,42.0,13.584864581624725,Summer,Temperate Low
1963-09-24,1963,9,33.72736481496122,-3.481142508090741,Pseudocalanus elongatus,-12.0,13.683337102878582,Summer,Subtropical
1986-08-09,1986,8,37.962605696813355,-40.59673802713059,Candacia armata,-6.0,12.36911658982573,Summer,Subtropical
1992-10-29,1992,10,43.98451341305021,1.5901078055738793,Centropages typicus,,8.396717387006136,Fall,Temperate Low
1974-09-10,1974,9,65.7145811586432,-21.019497497385537,Centropages typicus,-23.0,3.674190269032807,Summer,Subpolar
1980-03-25,1980,3,57.609081899641915,-47.23822898461847,Pseudocalanus elongatus,5.0,16.609480007920506,Winter,Temperate High
2017-08-14,2017,8,45.09602083282563,-39.33596434578743,Pseudocalanus elongatus,54.0,9.708779841390024,Summer,Temperate Low
1974-03-13,1974,3,55.505295086007756,-26.940462045678075,Centropages typicus,14.0,14.566706936104472,Winter,Temperate High
1989-05-01,1989,5,53.97420887517448,-63.688231032788686,Oithona similis,19.0,15.59288812160946,Spring,Temperate High
1967-07-19,1967,7,41.89724096534807,-37.717137976564835,Acartia clausi,,15.33287929264673,Summer,Temperate Low
1987-06-15,1987,6,46.29125958185298,-6.792976795649352,Centropages typicus,30.0,14.87335250797744,Spring,Temperate Low
1990-08-08,1990,8,65.0798464696732,11.384779765221325,Pseudocalanus elongatus,-5.0,3.708506870751966,Summer,Subpolar
2004-10-03,2004,10,40.1754201322849,-27.994475848204353,Metridia lucens,0.0,9.41267841365006,Fall,Temperate Low
1993-10-02,1993,10,58.39745246601578,-73.77270042445083,Centropages typicus,13.0,4.726543676287499,Fall,Temperate High
2011-09-07,2011,9,63.00804104102251,2.5970714268678705,Oithona similis,1.0,6.525978354505659,Summer,Subpolar
1971-08-14,1971,8,58.33435819779841,-1.9726675744886961,Centropages typicus,30.0,6.686866456172261,Summer,Temperate High
1993-10-24,1993,10,47.59697449196177,-37.348182174067375,Calanus finmarchicus,6.0,8.016804600090708,Fall,Temperate Low
1997-03-29,1997,3,54.36755257990454,-57.067978686674145,Pseudocalanus elongatus,5.0,15.308097133981018,Winter,Temperate High
1981-04-19,1981,4,46.01220561605905,-77.81770545144184,Pseudocalanus elongatus,4.0,19.23525639092332,Spring,Temperate Low
1966-11-19,1966,11,49.18656923767356,-64.34146857625156,Candacia armata,3.0,9.920966312269655,Fall,Temperate Low
2000-04-29,2000,4,34.16163400034078,-65.38090647191217,Pseudocalanus elongatus,-8.0,22.050007563856873,Spring,Subtropical
2020-01-01,2020,1,45.00812410050776,6.337016087892465,Centropages typicus,7.0,15.254670425573424,Winter,Temperate Low
2014-10-23,2014,10,39.58207048956038,-1.8043027387930408,Candacia armata,-1.0,10.613258129117838,Fall,Subtropical
1965-03-23,1965,3,54.231456360603595,17.467520600903214,Centropages typicus,149.0,13.006405877607317,Winter,Temperate High
2007-09-26,2007,9,46.563911189865934,-5.62846212166599,Pseudocalanus elongatus,115.0,8.364167796154575,Summer,Temperate Low
1974-01-25,1974,1,66.20501282441452,-10.520355935469183,Pseudocalanus elongatus,-71.0,6.289195050491403,Winter,Subpolar
1965-08-05,1965,8,48.47226912823973,-54.171160386507886,Oithona similis,4.0,11.164781953693899,Summer,Temperate Low
1960-12-21,1960,12,69.92926164109996,-62.580303595191054,Centropages typicus,-303.0,2.656319011185952,Fall,Subpolar
2007-09-14,2007,9,43.638309678775414,-19.131158684059585,Metridia lucens,,9.206756279908397,Summer,Temperate Low
1992-02-20,1992,2,55.40104129688466,-65.0566115508177,Centropages typicus,14.0,13.980556794038103,Winter,Temperate High
1965-01-08,1965,1,44.04587028407967,-17.256399618755275,Centropages typicus,6.0,13.62763391643658,Winter,Temperate Low
1983-07-07,1983,7,60.205937312731294,-11.757595192103011,Oithona similis,0.0,8.063799427773672,Summer,Subpolar
2003-03-12,2003,3,51.56332309189055,-59.970400531195864,Centropages typicus,6.0,16.213076334785644,Winter,Temperate High
1969-08-12,1969,8,44.51851688475615,-79.60142677770979,Oithona similis,60.0,11.703882777617713,Summer,Temperate Low
1966-10-10,1966,10,45.891541692933615,-20.152884492457176,Pseudocalanus elongatus,34.0,7.547690036881753,Fall,Temperate Low
1961-09-03,1961,9,50.29779980744674,-39.21728464049381,Pseudocalanus elongatus,65.0,6.993375126762405,Summer,Temperate High
1999-10-05,1999,10,47.11356035803455,-26.93804259112192,Centropages typicus,17.0,7.773799678934347,Fall,Temperate Low
1998-01-01,1998,1,53.03280587410102,-28.82394315889156,Pseudocalanus elongatus,26.0,12.079984083298264,Winter,Temperate High
2007-03-04,2007,3,64.11443437339022,-74.68081996247398,Oithona similis,-38.0,12.08827079036268,Winter,Subpolar
1972-10-30,1972,10,58.14574805423509,-49.8783481559502,Centropages typicus,17.0,5.701775906758807,Fall,Temperate High
1970-02-23,1970,2,62.77479150298062,-51.51088174892565,Candacia armata,-12.0,9.187660225479165,Winter,Subpolar
1989-11-10,1989,11,66.34642195203955,1.7384535866325876,Centropages typicus,-39.0,1.6901303796788898,Fall,Subpolar
1994-10-15,1994,10,43.019746885879655,-3.1714852365114723,Centropages typicus,8.0,9.704345770884377,Fall,Temperate Low
1980-10-08,1980,10,37.38881767874386,-16.107056077746314,Calanus finmarchicus,-4.0,11.799024566732648,Fall,Subtropical
1971-11-22,1971,11,42.64399624123193,-28.199435962816395,Candacia armata,7.0,9.941368954959252,Fall,Temperate Low
2003-10-12,2003,10,63.74823179873395,-1.1218793130317692,Centropages typicus,-6.0,2.320138298982955,Fall,Subpolar
1963-11-19,1963,11,51.08594965877139,2.263277172000386,Pseudocalanus elongatus,14.0,7.272683236444922,Fall,Temperate High
1977-08-18,1977,8,65.33798127244529,-15.43485677003089,Metridia lucens,2.0,4.591624665303867,Summer,Subpolar
1964-07-25,1964,7,64.10892299269346,-53.55885425867747,Pseudocalanus elongatus,-27.0,7.204441562129898,Summer,Subpolar
1972-05-27,1972,5,41.70752029232073,11.359182376096186,Centropages typicus,2.0,19.904087845996315,Spring,Temperate Low
1974-08-05,1974,8,64.27860112425017,1.4075678577049473,Pseudocalanus elongatus,-90.0,6.718994685757336,Summer,Subpolar
1974-04-12,1974,4,54.34153697938331,-28.22113807941382,Pseudocalanus elongatus,27.0,14.727019455226968,Spring,Temperate High
1984-04-06,1984,4,53.6794929170905,3.469668021731863,Metridia lucens,24.0,15.964183715519207,Spring,Temperate High
2014-10-10,2014,10,42.75203942300708,8.296395714369595,Candacia armata,22.0,9.406094260278747,Fall,Temperate Low
1972-07-17,1972,7,69.4083958310435,10.703717245626763,Pseudocalanus elongatus,-738.0,6.090766021059433,Summer,Subpolar
1994-07-24,1994,7,41.04939029026816,-64.34674364051278,Metridia lucens,2.0,14.316879181752421,Summer,Temperate Low
1989-05-16,1989,5,46.527935353350784,-23.259026312128753,Centropages typicus,11.0,17.204660359000844,Spring,Temperate Low
2004-06-22,2004,6,32.84941618783983,-13.681802666588254,Oithona similis,-61.0,19.36141965455127,Spring,Subtropical
2003-04-24,2003,4,52.740259342765405,-71.8321353596654,Pseudocalanus elongatus,14.0,15.633035462170042,Spring,Temperate High
2016-06-16,2016,6,68.57444999009226,-9.341315389494852,Centropages typicus,-75.0,9.27406851498007,Spring,Subpolar
1977-03-15,1977,3,36.456198775989684,-44.092002923209826,Oithona similis,-36.0,19.377028969996616,Winter,Subtropical
1991-12-14,1991,12,59.513230803944275,-48.96032771644141,Pseudocalanus elongatus,7.0,6.038415501170454,Fall,Temperate High
1981-05-30,1981,5,37.23108557733085,-0.21136257878552556,Centropages typicus,-21.0,18.364376279433767,Spring,Subtropical
1980-11-25,1980,11,50.37464266140746,-32.786260414890826,Candacia armata,12.0,8.464561995428129,Fall,Temperate High
2007-10-28,2007,10,57.36404927982629,-1.8631467063236613,Centropages typicus,3.0,5.294202813462338,Fall,Temperate High
1978-01-13,1978,1,43.974324614620656,-72.36208344127928,Centropages typicus,2.0,14.225366173209757,Winter,Temperate Low
2001-06-27,2001,6,64.40832826371513,-16.507702585173817,Centropages typicus,-131.0,10.743722778706742,Spring,Subpolar
2015-01-08,2015,1,36.88678074427498,-71.19187133402261,Candacia armata,-17.0,15.550818413947466,Winter,Subtropical
1962-08-17,1962,8,35.519034644899136,17.214515805954022,Metridia lucens,-22.0,13.749561115755833,Summer,Subtropical
1988-01-12,1988,1,31.66774297075034,-72.63063816167798,Oithona similis,-36.0,17.7416916232613,Winter,Subtropical
1988-06-08,1988,6,64.3201757760724,-9.471218276133015,Centropages typicus,,11.304913196226655,Spring,Subpolar
1973-05-18,1973,5,50.14599618418076,7.973610502654481,Centropages typicus,10.0,16.34142196522743,Spring,Temperate High
2013-02-09,2013,2,30.321988028621224,-54.84356248312521,Candacia armata,-23.0,20.621651520958366,Winter,Subtropical
1969-09-11,1969,9,44.64276452948825,-66.81477007897685,Paracalanus parvus,1.0,6.984863945076582,Summer,Temperate Low
2008-03-14,2008,3,48.03523976013206,-13.617477863609452,Centropages typicus,51.0,17.189332253953786,Winter,Temperate Low
1968-09-22,1968,9,50.65542361752705,-48.035375257487715,Pseudocalanus elongatus,11.0,6.070365558522605,Summer,Temperate High
2020-03-30,2020,3,38.78783904401658,-32.90325622492189,Candacia armata,,20.473142756023453,Winter,Subtropical
2002-03-05,2002,3,39.44278426308555,2.9152653591380613,Pseudocalanus elongatus,-1.0,19.684584553311087,Winter,Subtropical
1985-10-21,1985,10,50.33731687325502,-62.18637448217609,Candacia armata,8.0,7.54720445618571,Fall,Temperate High
2014-03-29,2014,3,50.23957195789578,-56.7866945943548,Oithona similis,12.0,15.884645543339799,Winter,Temperate High
2011-08-01,2011,8,44.86322708474994,-74.59880338423855,Candacia armata,5.0,11.354399435326854,Summer,Temperate Low
2008-09-22,2008,9,67.49478300589195,-53.59930173282925,Pseudocalanus elongatus,-87.0,3.1384973612120746,Summer,Subpolar
1970-07-23,1970,7,45.7658798021605,4.70126983299815,Centropages typicus,48.0,14.765162474291117,Summer,Temperate Low
1994-01-03,1994,1,54.66935661107293,-56.7487368541759,Pseudocalanus elongatus,,9.79758144389622,Winter,Temperate High
1999-08-26,1999,8,67.75740951925475,-41.41682279920714,Pseudocalanus elongatus,-98.0,5.238893812652282,Summer,Subpolar
1961-08-19,1961,8,58.140768193341486,-23.997068883546028,Candacia armata,7.0,7.188313331727816,Summer,Temperate High
1961-12-18,1961,12,33.37762148926376,-23.828864454608187,Candacia armata,-93.0,14.631292487051894,Fall,Subtropical
1977-03-01,1977,3,68.7744699895195,-66.71464738350177,Pseudocalanus elongatus,-6.0,11.054090369288511,Winter,Subpolar
2006-08-21,2006,8,54.52606229114594,-6.526966585220677,Pseudocalanus elongatus,30.0,6.852998621529346,Summer,Temperate High
1968-02-29,1968,2,65.56614169194198,-39.30580481486808,Centropages typicus,-17.0,10.838009171040996,Winter,Subpolar
1974-12-26,1974,12,49.41474657126688,-8.342971618722629,Pseudocalanus elongatus,57.0,10.091397880764147,Fall,Temperate Low
2009-02-13,2009,2,32.849066421896566,-33.70280379825498,Centropages typicus,-19.0,20.421750463043093,Winter,Subtropical
2001-01-18,2001,1,42.91668374173166,-35.145885131450335,Candacia armata,2.0,14.68459584676602,Winter,Temperate Low
2012-05-04,2012,5,66.17234296236606,7.344118351298221,Centropages typicus,-48.0,10.583992707916417,Spring,Subpolar
1960-10-29,1960,10,31.777569333757626,-78.8085403171334,Pseudocalanus elongatus,-30.0,14.323033141733717,Fall,Subtropical
2005-03-29,2005,3,52.95754961290122,-57.65081015026435,Paracalanus parvus,4.0,15.65069274086046,Winter,Temperate High
1964-02-27,1964,2,61.928146321396,-8.703744438441177,Oithona similis,,10.207810911668584,Winter,Subpolar
2011-07-11,2011,7,42.07452839902845,-28.734170737701533,Centropages typicus,5.0,12.933510772415717,Summer,Temperate Low
1966-03-09,1966,3,57.40224803872542,16.467700087637866,Centropages typicus,18.0,13.62070829562383,Winter,Temperate High
1986-11-09,1986,11,62.653135686389646,-37.13247959163938,Centropages typicus,-22.0,1.9383151041032296,Fall,Subpolar
1971-12-22,1971,12,35.57945693663641,-21.000557168178233,Pseudocalanus elongatus,,13.327044037714034,Fall,Subtropical
1991-01-23,1991,1,68.69907228732728,-52.00332295558101,Candacia armata,-25.0,4.053982534279758,Winter,Subpolar
2018-09-26,2018,9,65.24083110671796,-3.280776802303734,Candacia armata,-9.0,4.062828724294229,Summer,Subpolar
1992-04-28,1992,4,69.12048161864602,-7.491285011416863,Pseudocalanus elongatus,-104.0,12.056358705810272,Spring,Subpolar
1987-05-21,1987,5,67.94294794636026,-38.51459122295286,Candacia armata,-74.0,11.738699234083754,Spring,Subpolar
2013-11-26,2013,11,43.26629367016116,1.2628066848773898,Centropages typicus,10.0,10.517189035085254,Fall,Temperate Low
2019-11-25,2019,11,62.249624265129604,16.93023497195142,Centropages typicus,-18.0,1.578332563340008,Fall,Subpolar
1999-01-18,1999,1,33.53001796246461,-40.27181064754822,Pseudocalanus elongatus,-19.0,17.811688669526436,Winter,Subtropical
1970-04-07,1970,4,40.312811450814024,-44.34487522248662,Centropages typicus,1.0,20.630492155294526,Spring,Temperate Low
2009-02-22,2009,2,67.19341246739565,-74.69680908936962,Centropages typicus,-6.0,10.528031445189239,Winter,Subpolar
1992-06-05,1992,6,32.790661884033696,-7.142917367108083,Pseudocalanus elongatus,-10.0,20.411396662471727,Spring,Subtropical
1996-03-13,1996,3,53.80256164174041,-2.719166679183573,Candacia armata,,15.468860763320901,Winter,Temperate High
1983-03-14,1983,3,49.88598557726465,-34.08750074484504,Candacia armata,24.0,16.13749576307213,Winter,Temperate Low
1991-08-25,1991,8,45.21448103590856,7.0043092003464125,Centropages typicus,19.0,10.36942468906149,Summer,Temperate Low
1982-11-16,1982,11,40.54709573820473,-12.32764507013377,Metridia lucens,0.0,10.052309207600038,Fall,Temperate Low
2006-05-22,2006,5,57.26073223705132,-34.494883144405804,Centropages typicus,42.0,13.766727802269997,Spring,Temperate High
1965-08-16,1965,8,48.94926278179102,19.10235036762394,Centropages typicus,132.0,8.263437912676029,Summer,Temperate Low
1997-06-14,1997,6,59.85323285942911,6.958041933262621,Pseudocalanus elongatus,2.0,11.787617982447237,Spring,Temperate High
2020-09-29,2020,9,63.35042496909987,-2.9831193525283055,Candacia armata,-16.0,3.9661410802601686,Summer,Subpolar
2019-06-10,2019,6,33.81259587720371,-22.936953546604343,Centropages typicus,-80.0,21.035949947232563,Spring,Subtropical
2003-04-29,2003,4,58.063709926221264,-34.48573200962083,Centropages typicus,8.0,16.12943363542176,Spring,Temperate High
1985-06-29,1985,6,37.533528396567476,-55.329067304757814,Centropages typicus,,18.05707397078832,Spring,Subtropical
1990-02-24,1990,2,69.31082012590954,-0.708851208569584,Candacia armata,-48.0,6.5277839560091495,Winter,Subpolar
1990-09-18,1990,9,50.32760966759883,15.33583623373066,Pseudocalanus elongatus,28.0,6.391062186085768,Summer,Temperate High
2013-08-22,2013,8,30.841416761345954,-64.00990365165481,Paracalanus parvus,-889.0,15.15301160337188,Summer,Subtropical
2002-02-27,2002,2,38.52365961958979,-50.084990069900364,Oithona similis,,17.194025227681504,Winter,Subtropical
1976-10-12,1976,10,32.36706730626375,-59.454049445329986,Candacia armata,-89.0,12.775823246748802,Fall,Subtropical
1996-07-09,1996,7,67.68226635504206,-56.967651699821204,Oithona similis,5.0,5.809304791246882,Summer,Subpolar
2009-07-21,2009,7,44.90526787201353,4.111225444058903,Centropages typicus,32.0,12.47746660777029,Summer,Temperate Low
1992-07-15,1992,7,43.100801495637015,-69.08246631527827,Pseudocalanus elongatus,60.0,14.220657247774055,Summer,Temperate Low
1984-07-13,1984,7,60.18449826482226,-16.23190268935076,Pseudocalanus elongatus,-3.0,9.628912811859948,Summer,Subpolar
1961-08-13,1961,8,41.6267114131449,-51.287876413854605,Candacia armata,34.0,11.761852356033648,Summer,Temperate Low
1999-10-04,1999,10,58.795804856179274,-65.08679776384494,Oithona similis,-1.0,3.679524549030213,Fall,Temperate High
1978-12-21,1978,12,60.62346297301962,-6.17374355784726,Candacia armata,-7.0,6.764926960408685,Fall,Subpolar
2019-05-07,2019,5,30.021954712692285,-33.60501674129499,Centropages typicus,-6.0,22.473132824795734,Spring,Subtropical
1988-05-28,1988,5,60.58723932969732,-68.6693490205559,Pseudocalanus elongatus,-10.0,13.385940550007042,Spring,Subpolar
2006-10-28,2006,10,63.794862471461265,-42.26729532277032,Candacia armata,-19.0,2.4198793807248307,Fall,Subpolar
2011-12-20,2011,12,69.84475759015181,10.954795237479843,Centropages typicus,-257.0,2.669125062977764,Fall,Subpolar
2013-09-30,2013,9,40.12450651866081,-11.297337966031847,Metridia lucens,1.0,11.05642454535036,Summer,Temperate Low
1975-02-16,1975,2,57.07471410990765,-76.43416923967173,Calanus finmarchicus,11.0,12.72379696937525,Winter,Temperate High
1987-07-24,1987,7,60.482133985582,-70.42398132657624,Centropages typicus,0.0,9.201522004158955,Summer,Subpolar
2017-04-01,2017,4,36.17867293105666,16.91796348304746,Oithona similis,-3.0,20.25401904633807,Spring,Subtropical
1964-03-16,1964,3,46.56634622161707,15.718973028063402,Pseudocalanus elongatus,11.0,16.449408556574177,Winter,Temperate Low
1968-01-06,1968,1,31.231096113949597,-36.71983589614802,Centropages typicus,-7.0,16.216498887208772,Winter,Subtropical
1979-05-05,1979,5,50.70086423299493,-16.88171260916102,Pseudocalanus elongatus,23.0,16.323207655229538,Spring,Temperate High
1983-03-25,1983,3,59.84329672529752,-38.70697752572551,Paracalanus parvus,2.0,12.477526108675335,Winter,Temperate High
1971-07-13,1971,7,57.93485209755167,-66.77555263152775,Pseudocalanus elongatus,49.0,10.184578770644809,Summer,Temperate High
1974-12-26,1974,12,34.015726713814196,18.414704203763563,Pseudocalanus elongatus,-25.0,15.258311052382185,Fall,Subtropical
2020-01-16,2020,1,45.81166894714892,-78.47944867711989,Pseudocalanus elongatus,37.0,11.629024446597844,Winter,Temperate Low
2006-06-08,2006,6,47.813879250149405,-40.79337416544155,Pseudocalanus elongatus,21.0,15.541752816807367,Spring,Temperate Low
1994-02-20,1994,2,35.7901680867651,-16.84079971756524,Centropages typicus,-2.0,19.208024830794866,Winter,Subtropical
2001-02-23,2001,2,52.441709684638106,4.0791563358292535,Centropages typicus,10.0,15.172644019593953,Winter,Temperate High
2004-09-16,2004,9,61.460668950802315,-4.346916031018239,Pseudocalanus elongatus,-5.0,3.7645563639007182,Summer,Subpolar
1963-11-19,1963,11,52.038630200742624,-28.758624360997793,Candacia armata,18.0,6.664684925419744,Fall,Temperate High
1963-10-02,1963,10,56.71836818627104,-42.47055338225316,Pseudocalanus elongatus,42.0,4.896385856901068,Fall,Temperate High
1979-07-02,1979,7,68.20396694986994,-67.73286883073774,Centropages typicus,-3621.0,5.229332091965235,Summer,Subpolar
2019-08-21,2019,8,42.45566470170677,16.58215180620519,Pseudocalanus elongatus,2.0,11.422049355030774,Summer,Temperate Low
2008-01-30,2008,1,38.51741812738766,-11.669749591352044,Oithona similis,-5.0,17.427840268839603,Winter,Subtropical
2007-09-30,2007,9,43.64904086410787,-57.11601777832992,Oithona similis,7.0,8.752846162369393,Summer,Temperate Low
2018-06-20,2018,6,58.78102565049751,11.418752946594154,Centropages typicus,18.0,9.842649898642417,Spring,Temperate High
1984-07-02,1984,7,68.75312023636661,-18.64026254371099,Acartia clausi,,6.993007981750313,Summer,Subpolar
1976-08-19,1976,8,42.5992548978737,14.910187527062988,Candacia armata,9.0,10.25773839482258,Summer,Temperate Low
1981-02-27,1981,2,33.339551212150496,-58.966935993067146,Candacia armata,-5.0,19.123401633400565,Winter,Subtropical
1970-03-19,1970,3,46.611308571678435,-42.18239480408027,Candacia armata,79.0,18.386610572953526,Winter,Temperate Low
2006-12-08,2006,12,66.34524357236317,-38.01375488225893,Pseudocalanus elongatus,-97.0,4.234569276024968,Fall,Subpolar
2019-08-19,2019,8,52.81160699089905,-15.27499160615774,Candacia armata,26.0,9.102389560454444,Summer,Temperate High
2012-01-10,2012,1,33.86755018206663,0.2523450836993817,Pseudocalanus elongatus,-7.0,17.326318664001654,Winter,Subtropical
1989-04-13,1989,4,37.570501741277496,-33.97942158713713,Candacia armata,-9.0,20.757641893461173,Spring,Subtropical
1973-10-29,1973,10,53.60471779163852,-11.247887176773233,Centropages typicus,14.0,5.9654319702373995,Fall,Temperate High
1964-01-03,1964,1,64.2689754270261,-49.11240255956271,Centropages typicus,-17.0,7.827860721742766,Winter,Subpolar
